seed,mode,E_thresh,RV_thresh,n_accepted,n_rejected,retention_rate,fragile_rate,reliable_frac,recall,f1,fragile_rej,accepted_fragile
51,E+RV,5.0,0.15,43,457,0.086,0.025,0.9069767441860465,0.16317991631799164,0.27659574468085113,0.9830508474576272,1
51,E+RV,5.0,0.2,44,456,0.088,0.024390243902439025,0.9090909090909091,0.16736401673640167,0.2826855123674911,0.9830508474576272,1
51,E+RV,5.0,0.3,44,456,0.088,0.024390243902439025,0.9090909090909091,0.16736401673640167,0.2826855123674911,0.9830508474576272,1
51,E+RV,5.0,0.5,45,455,0.09,0.047619047619047616,0.8888888888888888,0.16736401673640167,0.2816901408450704,0.9661016949152542,2
52,none,0.0,0.0,500,0,1.0,0.2,0.488,1.0,0.6559139784946236,0.0,61
52,E_only,1.0,0.0,421,79,0.842,0.17966101694915254,0.5748218527315915,0.9918032786885246,0.7278195488721804,0.1311475409836066,53
52,E_only,1.5,0.0,365,135,0.73,0.17375886524822695,0.6383561643835617,0.9549180327868853,0.7651888341543513,0.19672131147540983,49
52,E_only,2.0,0.0,301,199,0.602,0.15040650406504066,0.6943521594684385,0.8565573770491803,0.7669724770642202,0.39344262295081966,37
52,E_only,2.5,0.0,237,263,0.474,0.1291866028708134,0.7679324894514767,0.7459016393442623,0.7567567567567567,0.5573770491803278,27
52,E_only,3.0,0.0,179,321,0.358,0.10365853658536585,0.8212290502793296,0.6024590163934426,0.6950354609929078,0.7213114754098361,17
52,E_only,4.0,0.0,98,402,0.196,0.0989010989010989,0.8367346938775511,0.3360655737704918,0.47953216374269,0.8524590163934427,9
52,E_only,5.0,0.0,44,456,0.088,0.04878048780487805,0.8863636363636364,0.1598360655737705,0.2708333333333333,0.9672131147540983,2
52,RV_only,0.0,0.01,89,411,0.178,0.03278688524590164,0.6629213483146067,0.24180327868852458,0.3543543543543543,0.9672131147540983,2
52,RV_only,0.0,0.05,212,288,0.424,0.03496503496503497,0.6509433962264151,0.5655737704918032,0.6052631578947367,0.9180327868852459,5
52,RV_only,0.0,0.1,329,171,0.658,0.08520179372197309,0.6200607902735562,0.8360655737704918,0.7120418848167539,0.6885245901639344,19
52,RV_only,0.0,0.15,395,105,0.79,0.10984848484848485,0.5949367088607594,0.9631147540983607,0.7355242566510172,0.5245901639344263,29
52,RV_only,0.0,0.2,423,77,0.846,0.12454212454212454,0.5650118203309693,0.9795081967213115,0.7166416791604198,0.4426229508196722,34
52,RV_only,0.0,0.3,463,37,0.926,0.14685314685314685,0.5269978401727862,1.0,0.6902404526166902,0.3114754098360656,42
52,RV_only,0.0,0.5,479,21,0.958,0.16151202749140894,0.5093945720250522,1.0,0.6749654218533887,0.2295081967213115,47
52,E+RV,1.0,0.01,80,420,0.16,0.03333333333333333,0.725,0.23770491803278687,0.35802469135802467,0.9672131147540983,2
52,E+RV,1.0,0.05,182,318,0.364,0.03546099290780142,0.7472527472527473,0.5573770491803278,0.6384976525821596,0.9180327868852459,5
52,E+RV,1.0,0.1,283,217,0.566,0.0776255707762557,0.7137809187279152,0.8278688524590164,0.7666034155597722,0.7213114754098361,17
52,E+RV,1.0,0.15,339,161,0.678,0.10384615384615385,0.6873156342182891,0.9549180327868853,0.7993138936535163,0.5573770491803278,27
52,E+RV,1.0,0.2,360,140,0.72,0.11567164179104478,0.6583333333333333,0.9713114754098361,0.7847682119205298,0.4918032786885246,31
52,E+RV,1.0,0.3,391,109,0.782,0.13261648745519714,0.618925831202046,0.9918032786885246,0.7622047244094489,0.39344262295081966,37
52,E+RV,1.0,0.5,404,96,0.808,0.14487632508833923,0.599009900990099,0.9918032786885246,0.7469135802469136,0.3278688524590164,41
52,E+RV,1.5,0.01,72,428,0.144,0.03389830508474576,0.7916666666666666,0.2336065573770492,0.36075949367088606,0.9672131147540983,2
52,E+RV,1.5,0.05,163,337,0.326,0.03676470588235294,0.803680981595092,0.5368852459016393,0.6437346437346437,0.9180327868852459,5
52,E+RV,1.5,0.1,249,251,0.498,0.07582938388625593,0.7831325301204819,0.7991803278688525,0.7910750507099392,0.7377049180327868,16
52,E+RV,1.5,0.15,297,203,0.594,0.10040160642570281,0.7542087542087542,0.9180327868852459,0.8280961182994455,0.5901639344262295,25
52,E+RV,1.5,0.2,312,188,0.624,0.109375,0.7307692307692307,0.9344262295081968,0.8201438848920862,0.540983606557377,28
52,E+RV,1.5,0.3,338,162,0.676,0.12734082397003746,0.6893491124260355,0.9549180327868853,0.8006872852233677,0.4426229508196722,34
52,E+RV,1.5,0.5,349,151,0.698,0.13703703703703704,0.667621776504298,0.9549180327868853,0.7858347386172008,0.39344262295081966,37
52,E+RV,2.0,0.01,64,436,0.128,0.018518518518518517,0.828125,0.21721311475409835,0.34415584415584416,0.9836065573770492,1
52,E+RV,2.0,0.05,142,358,0.284,0.03225806451612903,0.8450704225352113,0.4918032786885246,0.6217616580310882,0.9344262295081968,4
52,E+RV,2.0,0.1,216,284,0.432,0.06282722513089005,0.8287037037037037,0.7336065573770492,0.7782608695652173,0.8032786885245902,12
52,E+RV,2.0,0.15,252,248,0.504,0.0821917808219178,0.7976190476190477,0.8237704918032787,0.8104838709677419,0.7049180327868853,18
52,E+RV,2.0,0.2,262,238,0.524,0.08888888888888889,0.7824427480916031,0.8401639344262295,0.8102766798418972,0.6721311475409837,20
52,E+RV,2.0,0.3,282,218,0.564,0.10683760683760683,0.7411347517730497,0.8565573770491803,0.7946768060836501,0.5901639344262295,25
52,E+RV,2.0,0.5,290,210,0.58,0.11814345991561181,0.7206896551724138,0.8565573770491803,0.7827715355805244,0.540983606557377,28
52,E+RV,2.5,0.01,53,447,0.106,0.022222222222222223,0.8301886792452831,0.18032786885245902,0.2962962962962963,0.9836065573770492,1
52,E+RV,2.5,0.05,120,380,0.24,0.03669724770642202,0.875,0.430327868852459,0.5769230769230769,0.9344262295081968,4
52,E+RV,2.5,0.1,176,324,0.352,0.054878048780487805,0.8806818181818182,0.6352459016393442,0.7380952380952381,0.8524590163934427,9
52,E+RV,2.5,0.15,204,296,0.408,0.06914893617021277,0.8578431372549019,0.7172131147540983,0.78125,0.7868852459016393,13
52,E+RV,2.5,0.2,211,289,0.422,0.07253886010362694,0.8483412322274881,0.7336065573770492,0.7868131868131868,0.7704918032786885,14
52,E+RV,2.5,0.3,226,274,0.452,0.0945273631840796,0.8053097345132744,0.7459016393442623,0.774468085106383,0.6885245901639344,19
52,E+RV,2.5,0.5,230,270,0.46,0.09900990099009901,0.7913043478260869,0.7459016393442623,0.7679324894514769,0.6721311475409837,20
52,E+RV,3.0,0.01,40,460,0.08,0.02857142857142857,0.85,0.13934426229508196,0.23943661971830985,0.9836065573770492,1
52,E+RV,3.0,0.05,91,409,0.182,0.023529411764705882,0.9120879120879121,0.3401639344262295,0.49552238805970145,0.9672131147540983,2
52,E+RV,3.0,0.1,135,365,0.27,0.03875968992248062,0.9185185185185185,0.5081967213114754,0.6543535620052772,0.9180327868852459,5
52,E+RV,3.0,0.15,159,341,0.318,0.059602649006622516,0.8930817610062893,0.5819672131147541,0.7047146401985112,0.8524590163934427,9
52,E+RV,3.0,0.2,163,337,0.326,0.058823529411764705,0.8834355828220859,0.5901639344262295,0.7076167076167076,0.8524590163934427,9
52,E+RV,3.0,0.3,171,329,0.342,0.06962025316455696,0.8596491228070176,0.6024590163934426,0.7084337349397589,0.819672131147541,11
52,E+RV,3.0,0.5,174,326,0.348,0.07547169811320754,0.8448275862068966,0.6024590163934426,0.7033492822966508,0.8032786885245902,12
52,E+RV,4.0,0.01,23,477,0.046,0.05,0.8260869565217391,0.0778688524590164,0.14232209737827714,0.9836065573770492,1
52,E+RV,4.0,0.05,56,444,0.112,0.038461538461538464,0.8928571428571429,0.20491803278688525,0.3333333333333333,0.9672131147540983,2
52,E+RV,4.0,0.1,77,423,0.154,0.0547945205479452,0.8961038961038961,0.2827868852459016,0.4299065420560747,0.9344262295081968,4
52,E+RV,4.0,0.15,91,409,0.182,0.06976744186046512,0.8791208791208791,0.32786885245901637,0.4776119402985075,0.9016393442622951,6
52,E+RV,4.0,0.2,92,408,0.184,0.06896551724137931,0.8804347826086957,0.3319672131147541,0.4821428571428571,0.9016393442622951,6
52,E+RV,4.0,0.3,95,405,0.19,0.07865168539325842,0.8631578947368421,0.3360655737704918,0.48377581120943947,0.8852459016393442,7
52,E+RV,4.0,0.5,97,403,0.194,0.08888888888888889,0.845360824742268,0.3360655737704918,0.4809384164222874,0.8688524590163934,8
52,E+RV,5.0,0.01,13,487,0.026,0.09090909090909091,0.7692307692307693,0.040983606557377046,0.07782101167315174,0.9836065573770492,1
52,E+RV,5.0,0.05,24,476,0.048,0.045454545454545456,0.875,0.0860655737704918,0.15671641791044774,0.9836065573770492,1
52,E+RV,5.0,0.1,35,465,0.07,0.030303030303030304,0.9142857142857143,0.13114754098360656,0.22939068100358423,0.9836065573770492,1
52,E+RV,5.0,0.15,41,459,0.082,0.02564102564102564,0.926829268292683,0.1557377049180328,0.2666666666666667,0.9836065573770492,1
52,E+RV,5.0,0.2,41,459,0.082,0.02564102564102564,0.926829268292683,0.1557377049180328,0.2666666666666667,0.9836065573770492,1
52,E+RV,5.0,0.3,43,457,0.086,0.04878048780487805,0.9069767441860465,0.1598360655737705,0.27177700348432055,0.9672131147540983,2
52,E+RV,5.0,0.5,44,456,0.088,0.04878048780487805,0.8863636363636364,0.1598360655737705,0.2708333333333333,0.9672131147540983,2
53,none,0.0,0.0,500,0,1.0,0.19732441471571907,0.48,1.0,0.6486486486486487,0.0,59
53,E_only,1.0,0.0,445,55,0.89,0.18430034129692832,0.5370786516853933,0.9958333333333333,0.6978102189781024,0.0847457627118644,54
53,E_only,1.5,0.0,375,125,0.75,0.15384615384615385,0.616,0.9625,0.751219512195122,0.288135593220339,42
53,E_only,2.0,0.0,315,185,0.63,0.14173228346456693,0.692063492063492,0.9083333333333333,0.7855855855855856,0.38983050847457623,36
53,E_only,2.5,0.0,239,261,0.478,0.09223300970873786,0.7824267782426778,0.7791666666666667,0.7807933194154489,0.6779661016949152,19
53,E_only,3.0,0.0,186,314,0.372,0.09411764705882353,0.8279569892473119,0.6416666666666667,0.7230046948356808,0.728813559322034,16
53,E_only,4.0,0.0,95,405,0.19,0.08045977011494253,0.8421052631578947,0.3333333333333333,0.4776119402985075,0.8813559322033898,7
53,E_only,5.0,0.0,40,460,0.08,0.05405405405405406,0.875,0.14583333333333334,0.25000000000000006,0.9661016949152542,2
53,RV_only,0.0,0.01,85,415,0.17,0.05970149253731343,0.7411764705882353,0.2625,0.3876923076923077,0.9322033898305084,4
53,RV_only,0.0,0.05,210,290,0.42,0.0945945945945946,0.638095238095238,0.5583333333333333,0.5955555555555555,0.7627118644067796,14
53,RV_only,0.0,0.1,323,177,0.646,0.10810810810810811,0.6130030959752322,0.825,0.7033747779751331,0.5932203389830508,24
53,RV_only,0.0,0.15,388,112,0.776,0.1141732283464567,0.5798969072164949,0.9375,0.7165605095541401,0.5084745762711864,29
53,RV_only,0.0,0.2,431,69,0.862,0.12773722627737227,0.5545243619489559,0.9958333333333333,0.7123695976154992,0.4067796610169492,35
53,RV_only,0.0,0.3,462,38,0.924,0.14590747330960854,0.5194805194805194,1.0,0.6837606837606837,0.30508474576271183,41
53,RV_only,0.0,0.5,482,18,0.964,0.16083916083916083,0.4979253112033195,1.0,0.6648199445983379,0.22033898305084743,46
53,E+RV,1.0,0.01,78,422,0.156,0.06060606060606061,0.7948717948717948,0.25833333333333336,0.389937106918239,0.9322033898305084,4
53,E+RV,1.0,0.05,191,309,0.382,0.08904109589041095,0.6963350785340314,0.5541666666666667,0.617169373549884,0.7796610169491526,13
53,E+RV,1.0,0.1,296,204,0.592,0.10454545454545454,0.6655405405405406,0.8208333333333333,0.7350746268656716,0.6101694915254237,23
53,E+RV,1.0,0.15,348,152,0.696,0.1111111111111111,0.6436781609195402,0.9333333333333333,0.761904761904762,0.5254237288135593,28
53,E+RV,1.0,0.2,387,113,0.774,0.12177121771217712,0.6149870801033591,0.9916666666666667,0.7591706539074959,0.44067796610169496,33
53,E+RV,1.0,0.3,413,87,0.826,0.1371841155234657,0.5786924939467313,0.9958333333333333,0.7320061255742727,0.35593220338983056,38
53,E+RV,1.0,0.5,430,70,0.86,0.1524822695035461,0.5558139534883721,0.9958333333333333,0.7134328358208956,0.27118644067796616,43
53,E+RV,1.5,0.01,72,428,0.144,0.04838709677419355,0.8194444444444444,0.24583333333333332,0.3782051282051282,0.9491525423728814,3
53,E+RV,1.5,0.05,169,331,0.338,0.07246376811594203,0.757396449704142,0.5333333333333333,0.6259168704156479,0.8305084745762712,10
53,E+RV,1.5,0.1,259,241,0.518,0.07729468599033816,0.7374517374517374,0.7958333333333333,0.7655310621242485,0.728813559322034,16
53,E+RV,1.5,0.15,307,193,0.614,0.08860759493670886,0.7035830618892508,0.9,0.7897623400365631,0.6440677966101696,21
53,E+RV,1.5,0.2,332,168,0.664,0.09448818897637795,0.6927710843373494,0.9583333333333334,0.8041958041958042,0.5932203389830508,24
53,E+RV,1.5,0.3,351,149,0.702,0.10465116279069768,0.6581196581196581,0.9625,0.781725888324873,0.5423728813559322,27
53,E+RV,1.5,0.5,362,138,0.724,0.1183206106870229,0.638121546961326,0.9625,0.7674418604651163,0.47457627118644063,31
53,E+RV,2.0,0.01,64,436,0.128,0.05084745762711865,0.875,0.23333333333333334,0.3684210526315789,0.9491525423728814,3
53,E+RV,2.0,0.05,148,352,0.296,0.06201550387596899,0.8175675675675675,0.5041666666666667,0.6237113402061856,0.864406779661017,8
53,E+RV,2.0,0.1,225,275,0.45,0.06735751295336788,0.8,0.75,0.7741935483870969,0.7796610169491526,13
53,E+RV,2.0,0.15,264,236,0.528,0.08108108108108109,0.7727272727272727,0.85,0.8095238095238095,0.6949152542372881,18
53,E+RV,2.0,0.2,283,217,0.566,0.08438818565400844,0.7667844522968198,0.9041666666666667,0.829827915869981,0.6610169491525424,20
53,E+RV,2.0,0.3,295,205,0.59,0.09166666666666666,0.7389830508474576,0.9083333333333333,0.8149532710280373,0.6271186440677966,22
53,E+RV,2.0,0.5,304,196,0.608,0.10655737704918032,0.7171052631578947,0.9083333333333333,0.8014705882352942,0.5593220338983051,26
53,E+RV,2.5,0.01,56,444,0.112,0.058823529411764705,0.8571428571428571,0.2,0.32432432432432434,0.9491525423728814,3
53,E+RV,2.5,0.05,123,377,0.246,0.05454545454545454,0.8455284552845529,0.43333333333333335,0.5730027548209367,0.8983050847457628,6
53,E+RV,2.5,0.1,180,320,0.36,0.06134969325153374,0.85,0.6375,0.7285714285714286,0.8305084745762712,10
53,E+RV,2.5,0.15,207,293,0.414,0.06486486486486487,0.8357487922705314,0.7208333333333333,0.7740492170022372,0.7966101694915254,12
53,E+RV,2.5,0.2,222,278,0.444,0.06060606060606061,0.8378378378378378,0.775,0.8051948051948051,0.7966101694915254,12
53,E+RV,2.5,0.3,228,272,0.456,0.06030150753768844,0.8201754385964912,0.7791666666666667,0.7991452991452992,0.7966101694915254,12
53,E+RV,2.5,0.5,235,265,0.47,0.07425742574257425,0.7957446808510639,0.7791666666666667,0.7873684210526316,0.7457627118644068,15
53,E+RV,3.0,0.01,45,455,0.09,0.047619047619047616,0.8888888888888888,0.16666666666666666,0.2807017543859649,0.9661016949152542,2
53,E+RV,3.0,0.05,93,407,0.186,0.05813953488372093,0.8709677419354839,0.3375,0.48648648648648646,0.9152542372881356,5
53,E+RV,3.0,0.1,141,359,0.282,0.06818181818181818,0.8723404255319149,0.5125,0.6456692913385826,0.847457627118644,9
53,E+RV,3.0,0.15,164,336,0.328,0.07236842105263158,0.8597560975609756,0.5875,0.6980198019801981,0.8135593220338984,11
53,E+RV,3.0,0.2,177,323,0.354,0.06707317073170732,0.864406779661017,0.6375,0.7338129496402878,0.8135593220338984,11
53,E+RV,3.0,0.3,178,322,0.356,0.06666666666666667,0.8651685393258427,0.6416666666666667,0.736842105263158,0.8135593220338984,11
53,E+RV,3.0,0.5,183,317,0.366,0.07784431137724551,0.8415300546448088,0.6416666666666667,0.728132387706856,0.7796610169491526,13
53,E+RV,4.0,0.01,23,477,0.046,0.09523809523809523,0.8260869565217391,0.07916666666666666,0.1444866920152091,0.9661016949152542,2
53,E+RV,4.0,0.05,46,454,0.092,0.09302325581395349,0.8478260869565217,0.1625,0.2727272727272727,0.9322033898305084,4
53,E+RV,4.0,0.1,71,429,0.142,0.08955223880597014,0.8591549295774648,0.25416666666666665,0.3922829581993569,0.8983050847457628,6
53,E+RV,4.0,0.15,85,415,0.17,0.0759493670886076,0.8588235294117647,0.30416666666666664,0.4492307692307692,0.8983050847457628,6
53,E+RV,4.0,0.2,93,407,0.186,0.06976744186046512,0.8602150537634409,0.3333333333333333,0.4804804804804804,0.8983050847457628,6
53,E+RV,4.0,0.3,93,407,0.186,0.06976744186046512,0.8602150537634409,0.3333333333333333,0.4804804804804804,0.8983050847457628,6
53,E+RV,4.0,0.5,95,405,0.19,0.08045977011494253,0.8421052631578947,0.3333333333333333,0.4776119402985075,0.8813559322033898,7
53,E+RV,5.0,0.01,12,488,0.024,0.18181818181818182,0.75,0.0375,0.07142857142857142,0.9661016949152542,2
53,E+RV,5.0,0.05,20,480,0.04,0.10526315789473684,0.85,0.07083333333333333,0.13076923076923078,0.9661016949152542,2
53,E+RV,5.0,0.1,31,469,0.062,0.06896551724137931,0.8709677419354839,0.1125,0.1992619926199262,0.9661016949152542,2
53,E+RV,5.0,0.15,36,464,0.072,0.058823529411764705,0.8888888888888888,0.13333333333333333,0.2318840579710145,0.9661016949152542,2
53,E+RV,5.0,0.2,39,461,0.078,0.05405405405405406,0.8974358974358975,0.14583333333333334,0.25089605734767023,0.9661016949152542,2
53,E+RV,5.0,0.3,39,461,0.078,0.05405405405405406,0.8974358974358975,0.14583333333333334,0.25089605734767023,0.9661016949152542,2
53,E+RV,5.0,0.5,40,460,0.08,0.05405405405405406,0.875,0.14583333333333334,0.25000000000000006,0.9661016949152542,2
54,none,0.0,0.0,500,0,1.0,0.19732441471571907,0.48,1.0,0.6486486486486487,0.0,59
54,E_only,1.0,0.0,423,77,0.846,0.1701388888888889,0.5650118203309693,0.9958333333333333,0.7209653092006033,0.1694915254237288,49
54,E_only,1.5,0.0,362,138,0.724,0.1624548736462094,0.6408839779005525,0.9666666666666667,0.770764119601329,0.23728813559322037,45
54,E_only,2.0,0.0,302,198,0.604,0.13360323886639677,0.7086092715231788,0.8916666666666667,0.7896678966789668,0.44067796610169496,33
54,E_only,2.5,0.0,236,264,0.472,0.1201923076923077,0.7754237288135594,0.7625,0.76890756302521,0.576271186440678,25
54,E_only,3.0,0.0,172,328,0.344,0.10559006211180125,0.8372093023255814,0.6,0.6990291262135923,0.711864406779661,17
54,E_only,4.0,0.0,94,406,0.188,0.10465116279069768,0.8191489361702128,0.32083333333333336,0.46107784431137727,0.847457627118644,9
54,E_only,5.0,0.0,42,458,0.084,0.16216216216216217,0.7380952380952381,0.12916666666666668,0.2198581560283688,0.8983050847457628,6
54,RV_only,0.0,0.01,94,406,0.188,0.07352941176470588,0.6702127659574468,0.2625,0.37724550898203596,0.9152542372881356,5
54,RV_only,0.0,0.05,201,299,0.402,0.05673758865248227,0.6616915422885572,0.5541666666666667,0.6031746031746033,0.864406779661017,8
54,RV_only,0.0,0.1,316,184,0.632,0.08530805687203792,0.6107594936708861,0.8041666666666667,0.6942446043165468,0.6949152542372881,18
54,RV_only,0.0,0.15,370,130,0.74,0.0975609756097561,0.6,0.925,0.7278688524590164,0.5932203389830508,24
54,RV_only,0.0,0.2,401,99,0.802,0.11196911196911197,0.57356608478803,0.9583333333333334,0.717628705148206,0.5084745762711864,29
54,RV_only,0.0,0.3,448,52,0.896,0.13978494623655913,0.5357142857142857,1.0,0.6976744186046512,0.3389830508474576,39
54,RV_only,0.0,0.5,483,17,0.966,0.1724137931034483,0.4968944099378882,1.0,0.6639004149377593,0.15254237288135597,50
54,E+RV,1.0,0.01,84,416,0.168,0.05970149253731343,0.75,0.2625,0.38888888888888895,0.9322033898305084,4
54,E+RV,1.0,0.05,180,320,0.36,0.04316546762589928,0.7388888888888889,0.5541666666666667,0.6333333333333334,0.8983050847457628,6
54,E+RV,1.0,0.1,277,223,0.554,0.07246376811594203,0.6931407942238267,0.8,0.7427466150870407,0.7457627118644068,15
54,E+RV,1.0,0.15,323,177,0.646,0.08677685950413223,0.6842105263157895,0.9208333333333333,0.7850799289520426,0.6440677966101696,21
54,E+RV,1.0,0.2,346,154,0.692,0.10196078431372549,0.661849710982659,0.9541666666666667,0.7815699658703072,0.5593220338983051,26
54,E+RV,1.0,0.3,385,115,0.77,0.12454212454212454,0.6207792207792208,0.9958333333333333,0.7648,0.423728813559322,34
54,E+RV,1.0,0.5,413,87,0.826,0.15547703180212014,0.5786924939467313,0.9958333333333333,0.7320061255742727,0.2542372881355932,44
54,E+RV,1.5,0.01,77,423,0.154,0.06153846153846154,0.7922077922077922,0.25416666666666665,0.3848580441640378,0.9322033898305084,4
54,E+RV,1.5,0.05,157,343,0.314,0.03787878787878788,0.8089171974522293,0.5291666666666667,0.6397984886649873,0.9152542372881356,5
54,E+RV,1.5,0.1,246,254,0.492,0.06532663316582915,0.7560975609756098,0.775,0.7654320987654322,0.7796610169491526,13
54,E+RV,1.5,0.15,286,214,0.572,0.0815450643776824,0.7482517482517482,0.8916666666666667,0.8136882129277566,0.6779661016949152,19
54,E+RV,1.5,0.2,302,198,0.604,0.09387755102040816,0.7350993377483444,0.925,0.8191881918819188,0.6101694915254237,23
54,E+RV,1.5,0.3,335,165,0.67,0.11450381679389313,0.6925373134328359,0.9666666666666667,0.8069565217391304,0.4915254237288136,30
54,E+RV,1.5,0.5,354,146,0.708,0.14705882352941177,0.655367231638418,0.9666666666666667,0.7811447811447813,0.3220338983050848,40
